timesteps_total,experiment_id,done,info,pid,time_total_s,episode_reward_mean,hostname,episodes_this_iter,episode_reward_min,policy_reward_mean,episodes_total,node_ip,custom_metrics,episode_reward_max,num_metric_batches_dropped,timesteps_this_iter,date,training_iteration,config,timestamp,episode_len_mean,timesteps_since_restore,time_since_restore,time_this_iter_s,iterations_since_restore
1200,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 238752.488, 'num_steps_sampled': 1200, 'update_time_ms': 1494.553, 'num_steps_trained': 1200, 'load_time_ms': 91.451, 'default': {'kl': 0.02345726452767849, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.652944564819336, 'total_loss': 13102.5712890625, 'cur_kl_coeff': 0.20000000298023224, 'policy_loss': -0.1253841370344162, 'vf_explained_var': -0.020561866462230682, 'vf_loss': 13102.69140625}, 'grad_time_ms': 1736.076}",3934253,242.16078996658325,-230.22058282191497,cda-server-6,24,-248.50570683339015,{},24,10.157.146.6,{},-189.17222398744005,0,1200,2025-08-29_14-40-32,1,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471232,50.0,1200,242.16078996658325,242.16078996658325,1
2400,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 178035.505, 'num_steps_sampled': 2400, 'update_time_ms': 749.314, 'num_steps_trained': 2400, 'load_time_ms': 46.26, 'default': {'kl': 0.022505946457386017, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.62984848022461, 'total_loss': 12515.01171875, 'cur_kl_coeff': 0.30000001192092896, 'policy_loss': -0.12131085991859436, 'vf_explained_var': 0.046773672103881836, 'vf_loss': 12515.125}, 'grad_time_ms': 1248.081}",3934253,360.25028228759766,-229.7708322779712,cda-server-6,24,-248.50570683339015,{},48,10.157.146.6,{},-189.17222398744005,0,1200,2025-08-29_14-42-30,2,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471350,50.0,2400,360.25028228759766,118.0894923210144,2
3600,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 160903.856, 'num_steps_sampled': 3600, 'update_time_ms': 500.221, 'num_steps_trained': 3600, 'load_time_ms': 31.074, 'default': {'kl': 0.021168239414691925, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.610870361328125, 'total_loss': 12362.8056640625, 'cur_kl_coeff': 0.44999995827674866, 'policy_loss': -0.12194083631038666, 'vf_explained_var': 0.0496826171875, 'vf_loss': 12362.91796875}, 'grad_time_ms': 1005.561}",3934253,487.41902899742126,-230.6458543464934,cda-server-6,24,-248.50570683339015,{},72,10.157.146.6,{},-189.17222398744005,0,1200,2025-08-29_14-44-37,3,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471477,50.0,3600,487.41902899742126,127.16874670982361,3
4800,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 153296.846, 'num_steps_sampled': 4800, 'update_time_ms': 375.774, 'num_steps_trained': 4800, 'load_time_ms': 23.521, 'default': {'kl': 0.020337438210844994, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.58652687072754, 'total_loss': 12319.80859375, 'cur_kl_coeff': 0.675000011920929, 'policy_loss': -0.12520265579223633, 'vf_explained_var': 0.05312725529074669, 'vf_loss': 12319.919921875}, 'grad_time_ms': 927.15}",3934253,618.5954301357269,-231.9126016253825,cda-server-6,24,-248.50570683339015,{},96,10.157.146.6,{},-189.17222398744005,0,1200,2025-08-29_14-46-49,4,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471609,50.0,4800,618.5954301357269,131.17640113830566,4
6000,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 149198.611, 'num_steps_sampled': 6000, 'update_time_ms': 301.15, 'num_steps_trained': 6000, 'load_time_ms': 18.931, 'default': {'kl': 0.017712781205773354, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.564531326293945, 'total_loss': 11199.1513671875, 'cur_kl_coeff': 1.0125000476837158, 'policy_loss': -0.13221319019794464, 'vf_explained_var': 0.030576281249523163, 'vf_loss': 11199.263671875}, 'grad_time_ms': 893.167}",3934253,752.1666700839996,-232.0932859758354,cda-server-6,24,-248.10200411755505,{},120,10.157.146.6,{},-200.99987523969685,0,1200,2025-08-29_14-49-02,5,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471742,50.0,6000,752.1666700839996,133.5712399482727,5
7200,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 146583.585, 'num_steps_sampled': 7200, 'update_time_ms': 251.309, 'num_steps_trained': 7200, 'load_time_ms': 15.871, 'default': {'kl': 0.01696646213531494, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.5582275390625, 'total_loss': 11126.30859375, 'cur_kl_coeff': 1.0125000476837158, 'policy_loss': -0.12488171458244324, 'vf_explained_var': 0.012747373431921005, 'vf_loss': 11126.4169921875}, 'grad_time_ms': 863.632}",3934253,886.3993492126465,-233.2256954990561,cda-server-6,24,-248.10200411755505,{},144,10.157.146.6,{},-200.99987523969685,0,1200,2025-08-29_14-51-16,6,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756471876,50.0,7200,886.3993492126465,134.23267912864685,6
8400,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 143834.975, 'num_steps_sampled': 8400, 'update_time_ms': 215.706, 'num_steps_trained': 8400, 'load_time_ms': 13.737, 'default': {'kl': 0.018511280417442322, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.533920288085938, 'total_loss': 10328.9599609375, 'cur_kl_coeff': 1.0125000476837158, 'policy_loss': -0.12375900149345398, 'vf_explained_var': 0.007189598400145769, 'vf_loss': 10329.0654296875}, 'grad_time_ms': 849.341}",3934253,1014.5144400596619,-232.3667402438889,cda-server-6,24,-248.10200411755505,{},168,10.157.146.6,{},-199.95306198707857,0,1200,2025-08-29_14-53-24,7,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756472004,50.0,8400,1014.5144400596619,128.11509084701538,7
9600,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 141122.885, 'num_steps_sampled': 9600, 'update_time_ms': 189.046, 'num_steps_trained': 9600, 'load_time_ms': 12.13, 'default': {'kl': 0.016686219722032547, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.514015197753906, 'total_loss': 9768.44140625, 'cur_kl_coeff': 1.0125000476837158, 'policy_loss': -0.1354256272315979, 'vf_explained_var': 0.004887203220278025, 'vf_loss': 9768.5595703125}, 'grad_time_ms': 837.745}",3934253,1137.4176816940308,-230.78368277525772,cda-server-6,24,-247.03019267128656,{},192,10.157.146.6,{},-197.89664123792278,0,1200,2025-08-29_14-55-27,8,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756472127,50.0,9600,1137.4176816940308,122.9032416343689,8
10800,28bf8d7c89244732ac12356321e5be58,False,"{'sample_time_ms': 140244.999, 'num_steps_sampled': 10800, 'update_time_ms': 168.316, 'num_steps_trained': 10800, 'load_time_ms': 10.847, 'default': {'kl': 0.016497083008289337, 'cur_lr': 4.999999873689376e-05, 'entropy': 18.499237060546875, 'total_loss': 9278.640625, 'cur_kl_coeff': 1.0125000476837158, 'policy_loss': -0.1313558965921402, 'vf_explained_var': 0.002922866027802229, 'vf_loss': 9278.7548828125}, 'grad_time_ms': 828.448}",3934253,1271.4018051624298,-229.5842021622292,cda-server-6,24,-247.858779289968,{},216,10.157.146.6,{},-197.89664123792278,0,1200,2025-08-29_14-57-41,9,"{'compress_observations': False, 'use_gae': True, 'num_envs_per_worker': 1, 'straggler_mitigation': False, 'input_evaluation': None, 'entropy_coeff': 0.0, 'output_max_file_size': 67108864, 'vf_share_layers': False, 'env_config': {'generalize': True, 'run_valid': False}, 'batch_mode': 'truncate_episodes', 'vf_loss_coeff': 1.0, 'observation_filter': 'MeanStdFilter', 'preprocessor_pref': 'deepmind', 'multiagent': {'policy_graphs': {}, 'policy_mapping_fn': None, 'policies_to_train': None}, 'lambda': 1.0, 'gamma': 0.99, 'num_cpus_for_driver': 1, 'log_level': 'INFO', 'num_cpus_per_worker': 1, 'clip_actions': True, 'synchronize_filters': True, 'sample_batch_size': 200, 'monitor': False, 'sample_async': False, 'num_workers': 6, 'num_sgd_iter': 30, 'postprocess_inputs': False, 'num_gpus_per_worker': 0, 'clip_param': 0.3, 'env': 'LEDRO_D_FC', 'vf_clip_param': 10.0, 'grad_clip': None, 'lr': 5e-05, 'simple_optimizer': False, 'kl_target': 0.01, 'optimizer': {}, 'tf_session_args': {'log_device_placement': False, 'gpu_options': {'allow_growth': True}, 'intra_op_parallelism_threads': 2, 'inter_op_parallelism_threads': 2, 'device_count': {'CPU': 1}, 'allow_soft_placement': True}, 'sgd_minibatch_size': 128, 'horizon': 50, 'model': {'fcnet_hiddens': [128, 128, 128], 'grayscale': False, 'zero_mean': True, 'custom_preprocessor': None, 'fcnet_activation': 'tanh', 'framestack': True, 'free_log_std': False, 'conv_activation': 'relu', 'max_seq_len': 20, 'lstm_cell_size': 256, 'lstm_use_prev_action_reward': False, 'dim': 84, 'custom_options': {}, 'use_lstm': False, 'squash_to_range': False, 'conv_filters': None, 'custom_model': None}, 'lr_schedule': None, 'local_evaluator_tf_session_args': {'intra_op_parallelism_threads': 8, 'inter_op_parallelism_threads': 8}, 'input': 'sampler', 'output': None, 'kl_coeff': 0.2, 'clip_rewards': None, 'collect_metrics_timeout': 180, 'callbacks': {'on_train_result': None, 'on_sample_end': None, 'on_episode_step': None, 'on_episode_start': None, 'on_episode_end': None}, 'num_gpus': 0, 'custom_resources_per_worker': {}, 'train_batch_size': 1200, 'output_compress_columns': ['obs', 'new_obs']}",1756472261,50.0,10800,1271.4018051624298,133.98412346839905,9
